2023-01-24 21:01:09,481 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:01:09,481 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:01:09,482 DEBUG   SenderThread:8305 [sender.py:send():334] send: files
2023-01-24 21:01:09,482 INFO    SenderThread:8305 [sender.py:_save_file():1319] saving file wandb-metadata.json with policy now
2023-01-24 21:01:09,483 INFO    SenderThread:8305 [sender.py:_save_file():1319] saving file diff.patch with policy now
2023-01-24 21:01:09,534 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: stop_status
2023-01-24 21:01:09,537 DEBUG   SenderThread:8305 [sender.py:send_request():361] send_request: stop_status
2023-01-24 21:01:09,752 DEBUG   SenderThread:8305 [sender.py:send():334] send: telemetry
2023-01-24 21:01:09,786 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: log_artifact
2023-01-24 21:01:09,787 DEBUG   SenderThread:8305 [sender.py:send_request():361] send_request: log_artifact
2023-01-24 21:01:09,792 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: pause
2023-01-24 21:01:09,792 INFO    HandlerThread:8305 [handler.py:handle_request_pause():717] stopping system metrics thread or process
2023-01-24 21:01:09,793 INFO    HandlerThread:8305 [system_monitor.py:finish():161] Stopping system monitor
2023-01-24 21:01:09,794 DEBUG   SystemMonitor:8305 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-01-24 21:01:09,797 DEBUG   SystemMonitor:8305 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-01-24 21:01:09,797 DEBUG   SystemMonitor:8305 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-01-24 21:01:09,798 INFO    HandlerThread:8305 [interfaces.py:finish():175] Joined cpu
2023-01-24 21:01:09,799 INFO    HandlerThread:8305 [interfaces.py:finish():175] Joined disk
2023-01-24 21:01:09,799 INFO    HandlerThread:8305 [interfaces.py:finish():175] Joined memory
2023-01-24 21:01:09,799 INFO    HandlerThread:8305 [interfaces.py:finish():175] Joined network
2023-01-24 21:01:10,137 INFO    Thread-13 :8305 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/bialekm/cd0581-building-a-reproducible-model-workflow-exercises/lesson-2-data-exploration-and-preparation/exercises/exercise_4/starter/wandb/run-20230124_210102-di2cw75x/files/conda-environment.yaml
2023-01-24 21:01:10,137 INFO    Thread-13 :8305 [dir_watcher.py:_on_file_created():275] file/dir created: /home/bialekm/cd0581-building-a-reproducible-model-workflow-exercises/lesson-2-data-exploration-and-preparation/exercises/exercise_4/starter/wandb/run-20230124_210102-di2cw75x/files/diff.patch
2023-01-24 21:01:10,138 INFO    Thread-13 :8305 [dir_watcher.py:_on_file_created():275] file/dir created: /home/bialekm/cd0581-building-a-reproducible-model-workflow-exercises/lesson-2-data-exploration-and-preparation/exercises/exercise_4/starter/wandb/run-20230124_210102-di2cw75x/files/wandb-metadata.json
2023-01-24 21:01:10,341 INFO    Thread-17 :8305 [upload_job.py:push():143] Uploaded file /tmp/tmp0v35g763wandb/2ffxra6i-diff.patch
2023-01-24 21:01:10,343 INFO    Thread-16 :8305 [upload_job.py:push():143] Uploaded file /tmp/tmp0v35g763wandb/0ykkd7sv-wandb-metadata.json
2023-01-24 21:01:11,565 INFO    Thread-19 :8305 [upload_job.py:push():101] Uploaded file /home/bialekm/.local/share/wandb/artifacts/staging/tmpdo0upyz8
2023-01-24 21:01:12,618 INFO    SenderThread:8305 [sender.py:send_request_log_artifact():1379] logged artifact source-exercise_4-None - {'id': 'QXJ0aWZhY3Q6MzQxNDY3OTA5', 'digest': 'fa60df748ed9f036e2261e602b27e3e7', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjUwNDgzNjUz', 'latestArtifact': None}, 'version': 'latest'}
2023-01-24 21:01:12,618 DEBUG   SenderThread:8305 [sender.py:send():334] send: stats
2023-01-24 21:01:13,619 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:01:18,622 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:01:23,623 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:01:24,513 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:01:28,625 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:01:29,515 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:01:33,642 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:01:34,155 INFO    Thread-13 :8305 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/bialekm/cd0581-building-a-reproducible-model-workflow-exercises/lesson-2-data-exploration-and-preparation/exercises/exercise_4/starter/wandb/run-20230124_210102-di2cw75x/files/config.yaml
2023-01-24 21:01:34,517 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:01:38,914 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:01:39,519 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:01:43,917 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:01:44,522 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:01:48,919 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:01:49,524 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:01:53,922 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:01:54,526 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:01:56,331 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: resume
2023-01-24 21:01:56,332 INFO    HandlerThread:8305 [handler.py:handle_request_resume():708] starting system metrics thread or process
2023-01-24 21:01:56,332 INFO    HandlerThread:8305 [system_monitor.py:start():151] Starting system monitor
2023-01-24 21:01:56,332 INFO    SystemMonitor:8305 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-01-24 21:01:56,333 INFO    SystemMonitor:8305 [interfaces.py:start():168] Started cpu
2023-01-24 21:01:56,335 INFO    SystemMonitor:8305 [interfaces.py:start():168] Started disk
2023-01-24 21:01:56,335 INFO    SystemMonitor:8305 [interfaces.py:start():168] Started memory
2023-01-24 21:01:56,341 INFO    SystemMonitor:8305 [interfaces.py:start():168] Started network
2023-01-24 21:01:57,102 DEBUG   SenderThread:8305 [sender.py:send():334] send: use_artifact
2023-01-24 21:01:57,368 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: log_artifact
2023-01-24 21:01:57,369 DEBUG   SenderThread:8305 [sender.py:send_request():361] send_request: log_artifact
2023-01-24 21:01:57,373 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: pause
2023-01-24 21:01:57,373 INFO    HandlerThread:8305 [handler.py:handle_request_pause():717] stopping system metrics thread or process
2023-01-24 21:01:57,373 INFO    HandlerThread:8305 [system_monitor.py:finish():161] Stopping system monitor
2023-01-24 21:01:57,375 DEBUG   SystemMonitor:8305 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-01-24 21:01:57,376 DEBUG   SystemMonitor:8305 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-01-24 21:01:57,376 DEBUG   SystemMonitor:8305 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-01-24 21:01:57,378 INFO    HandlerThread:8305 [interfaces.py:finish():175] Joined cpu
2023-01-24 21:01:57,378 INFO    HandlerThread:8305 [interfaces.py:finish():175] Joined disk
2023-01-24 21:01:57,378 INFO    HandlerThread:8305 [interfaces.py:finish():175] Joined memory
2023-01-24 21:01:57,379 INFO    HandlerThread:8305 [interfaces.py:finish():175] Joined network
2023-01-24 21:01:59,052 INFO    Thread-21 :8305 [upload_job.py:push():101] Uploaded file /home/bialekm/.local/share/wandb/artifacts/staging/tmpsaro390n
2023-01-24 21:01:59,528 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:02:00,092 INFO    SenderThread:8305 [sender.py:send_request_log_artifact():1379] logged artifact source-exercise_4-None - {'id': 'QXJ0aWZhY3Q6MzQxNDY4ODgw', 'digest': 'f3f52c7ce5af3ff03435a4d1a58819fd', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjUwNDgzNjUz', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MzQxNDY3OTA5', 'versionIndex': 0}}, 'version': 'latest'}
2023-01-24 21:02:00,093 DEBUG   SenderThread:8305 [sender.py:send():334] send: stats
2023-01-24 21:02:00,093 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:02:04,531 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:02:05,096 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:02:09,533 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:02:10,098 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:02:10,929 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: resume
2023-01-24 21:02:10,929 INFO    HandlerThread:8305 [handler.py:handle_request_resume():708] starting system metrics thread or process
2023-01-24 21:02:10,929 INFO    HandlerThread:8305 [system_monitor.py:start():151] Starting system monitor
2023-01-24 21:02:10,930 INFO    SystemMonitor:8305 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-01-24 21:02:10,931 INFO    SystemMonitor:8305 [interfaces.py:start():168] Started cpu
2023-01-24 21:02:10,936 INFO    SystemMonitor:8305 [interfaces.py:start():168] Started disk
2023-01-24 21:02:10,936 INFO    SystemMonitor:8305 [interfaces.py:start():168] Started memory
2023-01-24 21:02:10,940 INFO    SystemMonitor:8305 [interfaces.py:start():168] Started network
2023-01-24 21:02:11,211 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: log_artifact
2023-01-24 21:02:11,211 DEBUG   SenderThread:8305 [sender.py:send_request():361] send_request: log_artifact
2023-01-24 21:02:11,216 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: pause
2023-01-24 21:02:11,216 INFO    HandlerThread:8305 [handler.py:handle_request_pause():717] stopping system metrics thread or process
2023-01-24 21:02:11,216 INFO    HandlerThread:8305 [system_monitor.py:finish():161] Stopping system monitor
2023-01-24 21:02:11,217 DEBUG   SystemMonitor:8305 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-01-24 21:02:11,218 INFO    HandlerThread:8305 [interfaces.py:finish():175] Joined cpu
2023-01-24 21:02:11,218 INFO    HandlerThread:8305 [interfaces.py:finish():175] Joined disk
2023-01-24 21:02:11,220 DEBUG   SystemMonitor:8305 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-01-24 21:02:11,220 DEBUG   SystemMonitor:8305 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-01-24 21:02:11,222 INFO    HandlerThread:8305 [interfaces.py:finish():175] Joined memory
2023-01-24 21:02:11,222 INFO    HandlerThread:8305 [interfaces.py:finish():175] Joined network
2023-01-24 21:02:11,702 INFO    SenderThread:8305 [sender.py:send_request_log_artifact():1379] logged artifact source-exercise_4-None - {'id': 'QXJ0aWZhY3Q6MzQxNDY4ODgw', 'digest': 'f3f52c7ce5af3ff03435a4d1a58819fd', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'source-exercise_4-None', 'alias': 'latest'}, {'artifactCollectionName': 'source-exercise_4-None', 'alias': 'v1'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjUwNDgzNjUz', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MzQxNDY4ODgw', 'versionIndex': 1}}, 'version': 'v1'}
2023-01-24 21:02:11,703 DEBUG   SenderThread:8305 [sender.py:send():334] send: stats
2023-01-24 21:02:13,086 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: resume
2023-01-24 21:02:13,087 INFO    HandlerThread:8305 [handler.py:handle_request_resume():708] starting system metrics thread or process
2023-01-24 21:02:13,087 INFO    HandlerThread:8305 [system_monitor.py:start():151] Starting system monitor
2023-01-24 21:02:13,087 INFO    SystemMonitor:8305 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-01-24 21:02:13,088 INFO    SystemMonitor:8305 [interfaces.py:start():168] Started cpu
2023-01-24 21:02:13,090 INFO    SystemMonitor:8305 [interfaces.py:start():168] Started disk
2023-01-24 21:02:13,090 INFO    SystemMonitor:8305 [interfaces.py:start():168] Started memory
2023-01-24 21:02:13,091 INFO    SystemMonitor:8305 [interfaces.py:start():168] Started network
2023-01-24 21:02:13,940 DEBUG   SenderThread:8305 [sender.py:send():334] send: use_artifact
2023-01-24 21:02:14,545 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:02:14,847 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: log_artifact
2023-01-24 21:02:14,850 DEBUG   SenderThread:8305 [sender.py:send_request():361] send_request: log_artifact
2023-01-24 21:02:14,860 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: pause
2023-01-24 21:02:14,861 INFO    HandlerThread:8305 [handler.py:handle_request_pause():717] stopping system metrics thread or process
2023-01-24 21:02:14,861 INFO    HandlerThread:8305 [system_monitor.py:finish():161] Stopping system monitor
2023-01-24 21:02:14,867 DEBUG   SystemMonitor:8305 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-01-24 21:02:14,871 DEBUG   SystemMonitor:8305 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-01-24 21:02:14,871 DEBUG   SystemMonitor:8305 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-01-24 21:02:14,873 INFO    HandlerThread:8305 [interfaces.py:finish():175] Joined cpu
2023-01-24 21:02:14,874 INFO    HandlerThread:8305 [interfaces.py:finish():175] Joined disk
2023-01-24 21:02:14,874 INFO    HandlerThread:8305 [interfaces.py:finish():175] Joined memory
2023-01-24 21:02:14,874 INFO    HandlerThread:8305 [interfaces.py:finish():175] Joined network
2023-01-24 21:02:17,448 INFO    SenderThread:8305 [sender.py:send_request_log_artifact():1379] logged artifact source-exercise_4-None - {'id': 'QXJ0aWZhY3Q6MzQxNDY4ODgw', 'digest': 'f3f52c7ce5af3ff03435a4d1a58819fd', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'source-exercise_4-None', 'alias': 'latest'}, {'artifactCollectionName': 'source-exercise_4-None', 'alias': 'v1'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjUwNDgzNjUz', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MzQxNDY4ODgw', 'versionIndex': 1}}, 'version': 'v1'}
2023-01-24 21:02:17,448 DEBUG   SenderThread:8305 [sender.py:send():334] send: stats
2023-01-24 21:02:17,449 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:02:19,550 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:02:22,453 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:02:24,552 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:02:27,454 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:02:29,553 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:02:32,457 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:02:34,555 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:02:37,460 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:02:39,557 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:02:42,462 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:02:44,561 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:02:47,465 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:02:49,564 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:02:52,467 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:02:54,566 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:02:57,470 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:02:59,568 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:03:02,473 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:03:04,571 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:03:07,476 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: status_report
2023-01-24 21:03:09,462 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: resume
2023-01-24 21:03:09,462 INFO    HandlerThread:8305 [handler.py:handle_request_resume():708] starting system metrics thread or process
2023-01-24 21:03:09,463 INFO    HandlerThread:8305 [system_monitor.py:start():151] Starting system monitor
2023-01-24 21:03:09,463 INFO    SystemMonitor:8305 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-01-24 21:03:09,464 INFO    SystemMonitor:8305 [interfaces.py:start():168] Started cpu
2023-01-24 21:03:09,465 INFO    SystemMonitor:8305 [interfaces.py:start():168] Started disk
2023-01-24 21:03:09,466 INFO    SystemMonitor:8305 [interfaces.py:start():168] Started memory
2023-01-24 21:03:09,472 INFO    SystemMonitor:8305 [interfaces.py:start():168] Started network
2023-01-24 21:03:09,572 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: keepalive
2023-01-24 21:03:09,737 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: log_artifact
2023-01-24 21:03:09,738 DEBUG   SenderThread:8305 [sender.py:send_request():361] send_request: log_artifact
2023-01-24 21:03:09,742 DEBUG   HandlerThread:8305 [handler.py:handle_request():144] handle_request: pause
2023-01-24 21:03:09,742 INFO    HandlerThread:8305 [handler.py:handle_request_pause():717] stopping system metrics thread or process
2023-01-24 21:03:09,742 INFO    HandlerThread:8305 [system_monitor.py:finish():161] Stopping system monitor
2023-01-24 21:03:09,744 DEBUG   SystemMonitor:8305 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-01-24 21:03:09,744 DEBUG   SystemMonitor:8305 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-01-24 21:03:09,744 DEBUG   SystemMonitor:8305 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-01-24 21:03:09,745 INFO    HandlerThread:8305 [interfaces.py:finish():175] Joined cpu
2023-01-24 21:03:09,746 INFO    HandlerThread:8305 [interfaces.py:finish():175] Joined disk
2023-01-24 21:03:09,746 INFO    HandlerThread:8305 [interfaces.py:finish():175] Joined memory
2023-01-24 21:03:09,746 INFO    HandlerThread:8305 [interfaces.py:finish():175] Joined network
